date,timestamp,Ontario_Demand,Market_Demand
2025-05-12,2025-05-12 19:00:00.000000,16866,19408
2025-05-12,2025-05-12 20:00:00.000000,16688,19247
2025-05-12,2025-05-12 21:00:00.000000,16571,18668
2025-05-12,2025-05-12 22:00:00.000000,15405,17470
2025-05-12,2025-05-12 23:00:00.000000,14368,17116
2025-05-12,2025-05-13 00:00:00.000000,13350,16709
2025-05-13,2025-05-13 01:00:00.000000,12817,16474
2025-05-13,2025-05-13 02:00:00.000000,12446,16425
2025-05-13,2025-05-13 03:00:00.000000,12311,16350
2025-05-13,2025-05-13 04:00:00.000000,12404,16012
2025-05-13,2025-05-13 05:00:00.000000,12657,16285
2025-05-13,2025-05-13 06:00:00.000000,13812,17215
2025-05-13,2025-05-13 07:00:00.000000,14722,18554
2025-05-13,2025-05-13 08:00:00.000000,15163,18895
2025-05-13,2025-05-13 09:00:00.000000,15147,18849
2025-05-13,2025-05-13 10:00:00.000000,15330,19077
2025-05-13,2025-05-13 11:00:00.000000,15441,19057
2025-05-13,2025-05-13 12:00:00.000000,15433,18936
2025-05-13,2025-05-13 13:00:00.000000,15523,19000
2025-05-13,2025-05-13 14:00:00.000000,15432,19014
2025-05-13,2025-05-13 15:00:00.000000,15642,19360
2025-05-13,2025-05-13 16:00:00.000000,15993,20118
2025-05-13,2025-05-13 17:00:00.000000,16401,20326
2025-05-13,2025-05-13 18:00:00.000000,16574,20805
2025-05-13,2025-05-13 19:00:00.000000,16736,21098
2025-05-13,2025-05-13 20:00:00.000000,16839,21216
2025-05-13,2025-05-13 21:00:00.000000,16515,20856
2025-05-13,2025-05-13 22:00:00.000000,15168,19531
2025-05-13,2025-05-13 23:00:00.000000,14270,18353
2025-05-13,2025-05-14 00:00:00.000000,13305,17247
2025-05-14,2025-05-14 01:00:00.000000,12848,16703
2025-05-14,2025-05-14 02:00:00.000000,12590,16364
2025-05-14,2025-05-14 03:00:00.000000,12580,16483
2025-05-14,2025-05-14 04:00:00.000000,12634,16593
2025-05-14,2025-05-14 05:00:00.000000,12989,16931
2025-05-14,2025-05-14 06:00:00.000000,13844,17835
2025-05-14,2025-05-14 07:00:00.000000,14905,18905
2025-05-14,2025-05-14 08:00:00.000000,15209,19354
2025-05-14,2025-05-14 09:00:00.000000,15358,19566
2025-05-14,2025-05-14 10:00:00.000000,15669,19656
2025-05-14,2025-05-14 11:00:00.000000,15835,20088
2025-05-14,2025-05-14 12:00:00.000000,15912,19800
2025-05-14,2025-05-14 13:00:00.000000,15994,20036
2025-05-14,2025-05-14 14:00:00.000000,16123,19863
2025-05-14,2025-05-14 15:00:00.000000,16251,19578
2025-05-14,2025-05-14 16:00:00.000000,16574,20133
2025-05-14,2025-05-14 17:00:00.000000,16902,20441
2025-05-14,2025-05-14 18:00:00.000000,16676,20436
2025-05-14,2025-05-14 19:00:00.000000,16641,20389
2025-05-14,2025-05-14 20:00:00.000000,16808,20389
2025-05-14,2025-05-14 21:00:00.000000,16619,20357
2025-05-14,2025-05-14 22:00:00.000000,15582,19679
2025-05-14,2025-05-14 23:00:00.000000,14397,18250
2025-05-14,2025-05-15 00:00:00.000000,13517,17082
2025-05-15,2025-05-15 01:00:00.000000,12965,16040
2025-05-15,2025-05-15 02:00:00.000000,12742,15766
2025-05-15,2025-05-15 03:00:00.000000,12747,15919
2025-05-15,2025-05-15 04:00:00.000000,12679,15981
2025-05-15,2025-05-15 05:00:00.000000,13054,16845
2025-05-15,2025-05-15 06:00:00.000000,13973,18021
2025-05-15,2025-05-15 07:00:00.000000,15268,19331
2025-05-15,2025-05-15 08:00:00.000000,15692,19445
2025-05-15,2025-05-15 09:00:00.000000,15738,19599
2025-05-15,2025-05-15 10:00:00.000000,15893,19324
2025-05-15,2025-05-15 11:00:00.000000,15984,19291
2025-05-15,2025-05-15 12:00:00.000000,16018,19269
2025-05-15,2025-05-15 13:00:00.000000,16389,20243
2025-05-15,2025-05-15 14:00:00.000000,16511,20494
2025-05-15,2025-05-15 15:00:00.000000,16743,20796
2025-05-15,2025-05-15 16:00:00.000000,16827,20523
2025-05-15,2025-05-15 17:00:00.000000,17437,20928
2025-05-15,2025-05-15 18:00:00.000000,17630,20893
2025-05-15,2025-05-15 19:00:00.000000,17674,20690
2025-05-15,2025-05-15 20:00:00.000000,17511,20880
2025-05-15,2025-05-15 21:00:00.000000,17129,20600
2025-05-15,2025-05-15 22:00:00.000000,15998,19791
2025-05-15,2025-05-15 23:00:00.000000,14901,18838
2025-05-15,2025-05-16 00:00:00.000000,13973,17829
2025-05-16,2025-05-16 01:00:00.000000,13286,17156
2025-05-16,2025-05-16 02:00:00.000000,13045,17035
2025-05-16,2025-05-16 03:00:00.000000,12896,16887
2025-05-16,2025-05-16 04:00:00.000000,13009,16964
2025-05-16,2025-05-16 05:00:00.000000,13369,16451
2025-05-16,2025-05-16 06:00:00.000000,14167,17038
2025-05-16,2025-05-16 07:00:00.000000,14890,17832
2025-05-16,2025-05-16 08:00:00.000000,15710,18618
2025-05-16,2025-05-16 09:00:00.000000,15975,19139
2025-05-16,2025-05-16 10:00:00.000000,16169,19555
2025-05-16,2025-05-16 11:00:00.000000,16534,19834
2025-05-16,2025-05-16 12:00:00.000000,16525,19785
2025-05-16,2025-05-16 13:00:00.000000,16723,19997
2025-05-16,2025-05-16 14:00:00.000000,16779,19893
2025-05-16,2025-05-16 15:00:00.000000,16868,19838
2025-05-16,2025-05-16 16:00:00.000000,17397,20148
2025-05-16,2025-05-16 17:00:00.000000,17948,20468
2025-05-16,2025-05-16 18:00:00.000000,18091,20710
2025-05-16,2025-05-16 19:00:00.000000,18153,20447
2025-05-16,2025-05-16 20:00:00.000000,17897,20508
2025-05-16,2025-05-16 21:00:00.000000,17518,20547
2025-05-16,2025-05-16 22:00:00.000000,16464,19912
2025-05-16,2025-05-16 23:00:00.000000,15189,18951
2025-05-16,2025-05-17 00:00:00.000000,14102,18015
2025-05-17,2025-05-17 01:00:00.000000,13360,16792
2025-05-17,2025-05-17 02:00:00.000000,12811,16473
2025-05-17,2025-05-17 03:00:00.000000,12532,15879
2025-05-17,2025-05-17 04:00:00.000000,12423,15803
2025-05-17,2025-05-17 05:00:00.000000,12432,15996
2025-05-17,2025-05-17 06:00:00.000000,12637,16068
2025-05-17,2025-05-17 07:00:00.000000,13145,16301
2025-05-17,2025-05-17 08:00:00.000000,13822,17186
2025-05-17,2025-05-17 09:00:00.000000,14378,17399
2025-05-17,2025-05-17 10:00:00.000000,14838,18160
2025-05-17,2025-05-17 11:00:00.000000,15065,18408
2025-05-17,2025-05-17 12:00:00.000000,15230,18969
2025-05-17,2025-05-17 13:00:00.000000,15085,18818
2025-05-17,2025-05-17 14:00:00.000000,14748,18294
2025-05-17,2025-05-17 15:00:00.000000,14653,18020
2025-05-17,2025-05-17 16:00:00.000000,14944,18441
2025-05-17,2025-05-17 17:00:00.000000,15272,18579
2025-05-17,2025-05-17 18:00:00.000000,15215,18807
2025-05-17,2025-05-17 19:00:00.000000,15032,18763
2025-05-17,2025-05-17 20:00:00.000000,14965,18746
2025-05-17,2025-05-17 21:00:00.000000,14858,18723
2025-05-17,2025-05-17 22:00:00.000000,14178,18409
2025-05-17,2025-05-17 23:00:00.000000,13388,17388
2025-05-17,2025-05-18 00:00:00.000000,12660,16409
2025-05-18,2025-05-18 01:00:00.000000,12103,15893
2025-05-18,2025-05-18 02:00:00.000000,12075,15728
2025-05-18,2025-05-18 03:00:00.000000,11743,15252
2025-05-18,2025-05-18 04:00:00.000000,11635,15585
2025-05-18,2025-05-18 05:00:00.000000,11664,15193
2025-05-18,2025-05-18 06:00:00.000000,11836,15572
2025-05-18,2025-05-18 07:00:00.000000,12495,16074
2025-05-18,2025-05-18 08:00:00.000000,13261,17288
2025-05-18,2025-05-18 09:00:00.000000,13774,17391
2025-05-18,2025-05-18 10:00:00.000000,14068,17525
2025-05-18,2025-05-18 11:00:00.000000,14193,17686
2025-05-18,2025-05-18 12:00:00.000000,14082,17377
2025-05-18,2025-05-18 13:00:00.000000,13836,17342
2025-05-18,2025-05-18 14:00:00.000000,13853,17356
2025-05-18,2025-05-18 15:00:00.000000,13808,17316
2025-05-18,2025-05-18 16:00:00.000000,14124,17491
2025-05-18,2025-05-18 17:00:00.000000,14433,17019
2025-05-18,2025-05-18 18:00:00.000000,14668,17633
2025-05-18,2025-05-18 19:00:00.000000,14717,17395
2025-05-18,2025-05-18 20:00:00.000000,14654,17115
2025-05-18,2025-05-18 21:00:00.000000,14557,17115
2025-05-18,2025-05-18 22:00:00.000000,13818,16863
2025-05-18,2025-05-18 23:00:00.000000,13344,17022
2025-05-18,2025-05-19 00:00:00.000000,12659,16519
2025-05-19,2025-05-19 01:00:00.000000,12243,16178
2025-05-19,2025-05-19 02:00:00.000000,11941,15672
2025-05-19,2025-05-19 03:00:00.000000,11856,15847
2025-05-19,2025-05-19 04:00:00.000000,11839,15842
2025-05-19,2025-05-19 05:00:00.000000,11917,15815
2025-05-19,2025-05-19 06:00:00.000000,12243,16215
2025-05-19,2025-05-19 07:00:00.000000,12636,16568
2025-05-19,2025-05-19 08:00:00.000000,12881,16933
2025-05-19,2025-05-19 09:00:00.000000,13077,16926
2025-05-19,2025-05-19 10:00:00.000000,13058,16780
2025-05-19,2025-05-19 11:00:00.000000,13001,16624
2025-05-19,2025-05-19 12:00:00.000000,12972,16506
2025-05-19,2025-05-19 13:00:00.000000,13132,16830
2025-05-19,2025-05-19 14:00:00.000000,12805,16176
2025-05-19,2025-05-19 15:00:00.000000,12895,16016
2025-05-19,2025-05-19 16:00:00.000000,13469,16342
2025-05-19,2025-05-19 17:00:00.000000,14145,16909
2025-05-19,2025-05-19 18:00:00.000000,14476,17464
2025-05-19,2025-05-19 19:00:00.000000,15002,17909
2025-05-19,2025-05-19 20:00:00.000000,15236,17909
2025-05-19,2025-05-19 21:00:00.000000,15267,18111
2025-05-19,2025-05-19 22:00:00.000000,14045,17294
2025-05-19,2025-05-19 23:00:00.000000,13338,17013
2025-05-19,2025-05-20 00:00:00.000000,12652,16388
2025-05-20,2025-05-20 01:00:00.000000,12262,15794
2025-05-20,2025-05-20 02:00:00.000000,12197,16034
2025-05-20,2025-05-20 03:00:00.000000,11900,15698
2025-05-20,2025-05-20 04:00:00.000000,12086,15902
2025-05-20,2025-05-20 05:00:00.000000,12626,16419
2025-05-20,2025-05-20 06:00:00.000000,13642,17454
2025-05-20,2025-05-20 07:00:00.000000,14997,18558
2025-05-20,2025-05-20 08:00:00.000000,14855,18010
2025-05-20,2025-05-20 09:00:00.000000,14379,17558
2025-05-20,2025-05-20 10:00:00.000000,14460,17779
2025-05-20,2025-05-20 11:00:00.000000,14551,18166
2025-05-20,2025-05-20 12:00:00.000000,14388,17852
2025-05-20,2025-05-20 13:00:00.000000,14425,17967
2025-05-20,2025-05-20 14:00:00.000000,14432,17818
2025-05-20,2025-05-20 15:00:00.000000,14415,17969
2025-05-20,2025-05-20 16:00:00.000000,14732,18268
2025-05-20,2025-05-20 17:00:00.000000,15277,18590
2025-05-20,2025-05-20 18:00:00.000000,15377,18907
2025-05-20,2025-05-20 19:00:00.000000,15610,19361
2025-05-20,2025-05-20 20:00:00.000000,15683,19197
2025-05-20,2025-05-20 21:00:00.000000,15707,19426
2025-05-20,2025-05-20 22:00:00.000000,14909,19111
2025-05-20,2025-05-20 23:00:00.000000,13934,17705
2025-05-20,2025-05-21 00:00:00.000000,13038,16817
2025-05-21,2025-05-21 01:00:00.000000,12505,16392
2025-05-21,2025-05-21 02:00:00.000000,12192,16124
2025-05-21,2025-05-21 03:00:00.000000,12062,16038
2025-05-21,2025-05-21 04:00:00.000000,12116,16131
2025-05-21,2025-05-21 05:00:00.000000,12565,16333
2025-05-21,2025-05-21 06:00:00.000000,13649,17400
2025-05-21,2025-05-21 07:00:00.000000,14952,18828
2025-05-21,2025-05-21 08:00:00.000000,15427,18897
2025-05-21,2025-05-21 09:00:00.000000,15470,18682
2025-05-21,2025-05-21 10:00:00.000000,15489,18644
2025-05-21,2025-05-21 11:00:00.000000,15662,18616
2025-05-21,2025-05-21 12:00:00.000000,15779,18264
2025-05-21,2025-05-21 13:00:00.000000,15902,18451
2025-05-21,2025-05-21 14:00:00.000000,15843,17948
2025-05-21,2025-05-21 15:00:00.000000,15943,17800
2025-05-21,2025-05-21 16:00:00.000000,16186,17979
2025-05-21,2025-05-21 17:00:00.000000,16551,18360
2025-05-21,2025-05-21 18:00:00.000000,16468,18319
2025-05-21,2025-05-21 19:00:00.000000,16630,18711
2025-05-21,2025-05-21 20:00:00.000000,16768,18809
2025-05-21,2025-05-21 21:00:00.000000,16332,18717
2025-05-21,2025-05-21 22:00:00.000000,15019,18016
2025-05-21,2025-05-21 23:00:00.000000,14231,17751
2025-05-21,2025-05-22 00:00:00.000000,13564,17288
2025-05-22,2025-05-22 01:00:00.000000,13074,15749
2025-05-22,2025-05-22 02:00:00.000000,12887,15347
2025-05-22,2025-05-22 03:00:00.000000,12682,15001
2025-05-22,2025-05-22 04:00:00.000000,12792,15284
2025-05-22,2025-05-22 05:00:00.000000,13282,15779
2025-05-22,2025-05-22 06:00:00.000000,14347,16624
2025-05-22,2025-05-22 07:00:00.000000,15388,17494
2025-05-22,2025-05-22 08:00:00.000000,15875,17462
2025-05-22,2025-05-22 09:00:00.000000,16064,18040
2025-05-22,2025-05-22 10:00:00.000000,16234,18361
2025-05-22,2025-05-22 11:00:00.000000,16215,18214
2025-05-22,2025-05-22 12:00:00.000000,16184,18280
2025-05-22,2025-05-22 13:00:00.000000,16265,18560
2025-05-22,2025-05-22 14:00:00.000000,16022,18393
2025-05-22,2025-05-22 15:00:00.000000,16073,18599
2025-05-22,2025-05-22 16:00:00.000000,16320,18708
2025-05-22,2025-05-22 17:00:00.000000,16587,18934
2025-05-22,2025-05-22 18:00:00.000000,16491,18826
2025-05-22,2025-05-22 19:00:00.000000,16520,18655
2025-05-22,2025-05-22 20:00:00.000000,16630,18808
2025-05-22,2025-05-22 21:00:00.000000,16535,18635
2025-05-22,2025-05-22 22:00:00.000000,15380,17746
2025-05-22,2025-05-22 23:00:00.000000,14328,16823
2025-05-22,2025-05-23 00:00:00.000000,13493,15845
2025-05-23,2025-05-23 01:00:00.000000,13156,15780
2025-05-23,2025-05-23 02:00:00.000000,12869,16183
2025-05-23,2025-05-23 03:00:00.000000,12849,16646
2025-05-23,2025-05-23 04:00:00.000000,12896,16600
2025-05-23,2025-05-23 05:00:00.000000,13324,16969
2025-05-23,2025-05-23 06:00:00.000000,14281,17683
2025-05-23,2025-05-23 07:00:00.000000,15332,18092
2025-05-23,2025-05-23 08:00:00.000000,15748,18157
2025-05-23,2025-05-23 09:00:00.000000,15758,18160
2025-05-23,2025-05-23 10:00:00.000000,15550,17901
2025-05-23,2025-05-23 11:00:00.000000,15484,17949
2025-05-23,2025-05-23 12:00:00.000000,15470,18331
2025-05-23,2025-05-23 13:00:00.000000,15410,18677
2025-05-23,2025-05-23 14:00:00.000000,15364,18691
2025-05-23,2025-05-23 15:00:00.000000,15415,18968
2025-05-23,2025-05-23 16:00:00.000000,15657,19041
2025-05-23,2025-05-23 17:00:00.000000,16062,19187
2025-05-23,2025-05-23 18:00:00.000000,16037,19082
2025-05-23,2025-05-23 19:00:00.000000,16106,18945
2025-05-23,2025-05-23 20:00:00.000000,16188,18428
2025-05-23,2025-05-23 21:00:00.000000,16039,18322
2025-05-23,2025-05-23 22:00:00.000000,15254,18254
2025-05-23,2025-05-23 23:00:00.000000,14278,17365
2025-05-23,2025-05-24 00:00:00.000000,13489,16868
2025-05-24,2025-05-24 01:00:00.000000,12983,16683
2025-05-24,2025-05-24 02:00:00.000000,12712,16745
2025-05-24,2025-05-24 03:00:00.000000,12593,16681
2025-05-24,2025-05-24 04:00:00.000000,12593,16644
2025-05-24,2025-05-24 05:00:00.000000,12669,16714
2025-05-24,2025-05-24 06:00:00.000000,13023,17011
2025-05-24,2025-05-24 07:00:00.000000,13554,17123
2025-05-24,2025-05-24 08:00:00.000000,14088,17444
2025-05-24,2025-05-24 09:00:00.000000,14337,17258
2025-05-24,2025-05-24 10:00:00.000000,14483,17373
2025-05-24,2025-05-24 11:00:00.000000,14569,17324
2025-05-24,2025-05-24 12:00:00.000000,14616,17413
2025-05-24,2025-05-24 13:00:00.000000,14245,17283
2025-05-24,2025-05-24 14:00:00.000000,14107,17039
2025-05-24,2025-05-24 15:00:00.000000,14095,17363
2025-05-24,2025-05-24 16:00:00.000000,14211,17398
2025-05-24,2025-05-24 17:00:00.000000,14707,17523
2025-05-24,2025-05-24 18:00:00.000000,14932,17551
2025-05-24,2025-05-24 19:00:00.000000,14980,17597
2025-05-24,2025-05-24 20:00:00.000000,14926,17299
2025-05-24,2025-05-24 21:00:00.000000,14971,17453
2025-05-24,2025-05-24 22:00:00.000000,14415,17232
2025-05-24,2025-05-24 23:00:00.000000,13627,16585
2025-05-24,2025-05-25 00:00:00.000000,13023,16228
2025-05-25,2025-05-25 01:00:00.000000,12573,16050
2025-05-25,2025-05-25 02:00:00.000000,12447,16241
2025-05-25,2025-05-25 03:00:00.000000,12186,15881
2025-05-25,2025-05-25 04:00:00.000000,12131,15980
2025-05-25,2025-05-25 05:00:00.000000,12277,15753
2025-05-25,2025-05-25 06:00:00.000000,12541,15970
2025-05-25,2025-05-25 07:00:00.000000,12967,15800
2025-05-25,2025-05-25 08:00:00.000000,13110,15864
2025-05-25,2025-05-25 09:00:00.000000,13276,16207
2025-05-25,2025-05-25 10:00:00.000000,13244,16081
2025-05-25,2025-05-25 11:00:00.000000,13436,16272
2025-05-25,2025-05-25 12:00:00.000000,13610,16449
2025-05-25,2025-05-25 13:00:00.000000,13678,16746
2025-05-25,2025-05-25 14:00:00.000000,13480,16499
2025-05-25,2025-05-25 15:00:00.000000,13617,16653
2025-05-25,2025-05-25 16:00:00.000000,14094,17090
2025-05-25,2025-05-25 17:00:00.000000,14804,17496
2025-05-25,2025-05-25 18:00:00.000000,14814,17154
2025-05-25,2025-05-25 19:00:00.000000,15004,16998
2025-05-25,2025-05-25 20:00:00.000000,15097,16859
2025-05-25,2025-05-25 21:00:00.000000,15234,16684
2025-05-25,2025-05-25 22:00:00.000000,14589,16281
2025-05-25,2025-05-25 23:00:00.000000,13660,15629
2025-05-25,2025-05-26 00:00:00.000000,12891,15367
2025-05-26,2025-05-26 01:00:00.000000,12491,14915
2025-05-26,2025-05-26 02:00:00.000000,12423,14991
2025-05-26,2025-05-26 03:00:00.000000,12368,15195
2025-05-26,2025-05-26 04:00:00.000000,12538,15253
2025-05-26,2025-05-26 05:00:00.000000,13038,15325
2025-05-26,2025-05-26 06:00:00.000000,14000,15763
2025-05-26,2025-05-26 07:00:00.000000,15042,16402
2025-05-26,2025-05-26 08:00:00.000000,15107,16319
2025-05-26,2025-05-26 09:00:00.000000,14688,15931
2025-05-26,2025-05-26 10:00:00.000000,14423,15675
2025-05-26,2025-05-26 11:00:00.000000,14352,15642
2025-05-26,2025-05-26 12:00:00.000000,14437,15838
2025-05-26,2025-05-26 13:00:00.000000,14610,16279
2025-05-26,2025-05-26 14:00:00.000000,14811,16301
2025-05-26,2025-05-26 15:00:00.000000,15068,16704
2025-05-26,2025-05-26 16:00:00.000000,15684,16904
2025-05-26,2025-05-26 17:00:00.000000,16074,17164
2025-05-26,2025-05-26 18:00:00.000000,16182,16906
2025-05-26,2025-05-26 19:00:00.000000,16213,16656
2025-05-26,2025-05-26 20:00:00.000000,16252,16857
2025-05-26,2025-05-26 21:00:00.000000,16154,16949
2025-05-26,2025-05-26 22:00:00.000000,15171,16419
2025-05-26,2025-05-26 23:00:00.000000,14099,15977
2025-05-26,2025-05-27 00:00:00.000000,13293,15306
2025-05-27,2025-05-27 01:00:00.000000,12671,15039
2025-05-27,2025-05-27 02:00:00.000000,12450,15120
2025-05-27,2025-05-27 03:00:00.000000,12287,15393
2025-05-27,2025-05-27 04:00:00.000000,12411,15615
2025-05-27,2025-05-27 05:00:00.000000,12572,15480
2025-05-27,2025-05-27 06:00:00.000000,13239,15666
2025-05-27,2025-05-27 07:00:00.000000,14310,16072
2025-05-27,2025-05-27 08:00:00.000000,14585,16572
2025-05-27,2025-05-27 09:00:00.000000,14593,16665
2025-05-27,2025-05-27 10:00:00.000000,14816,17166
2025-05-27,2025-05-27 11:00:00.000000,15095,17300
2025-05-27,2025-05-27 12:00:00.000000,15136,17321
2025-05-27,2025-05-27 13:00:00.000000,15368,17542
2025-05-27,2025-05-27 14:00:00.000000,15350,17497
2025-05-27,2025-05-27 15:00:00.000000,15367,17432
2025-05-27,2025-05-27 16:00:00.000000,15850,17847
2025-05-27,2025-05-27 17:00:00.000000,16151,18047
2025-05-27,2025-05-27 18:00:00.000000,16198,18071
2025-05-27,2025-05-27 19:00:00.000000,16319,18167
2025-05-27,2025-05-27 20:00:00.000000,16398,17999
2025-05-27,2025-05-27 21:00:00.000000,16263,18191
2025-05-27,2025-05-27 22:00:00.000000,15390,17685
2025-05-27,2025-05-27 23:00:00.000000,14236,16832
2025-05-27,2025-05-28 00:00:00.000000,13171,15739
2025-05-28,2025-05-28 01:00:00.000000,12769,15747
2025-05-28,2025-05-28 02:00:00.000000,12290,15483
2025-05-28,2025-05-28 03:00:00.000000,12001,15350
2025-05-28,2025-05-28 04:00:00.000000,12084,15559
2025-05-28,2025-05-28 05:00:00.000000,12566,16057
2025-05-28,2025-05-28 06:00:00.000000,13461,16554
2025-05-28,2025-05-28 07:00:00.000000,14628,17373
2025-05-28,2025-05-28 08:00:00.000000,14925,17240
2025-05-28,2025-05-28 09:00:00.000000,14784,17293
2025-05-28,2025-05-28 10:00:00.000000,14834,17331
2025-05-28,2025-05-28 11:00:00.000000,14893,17331
2025-05-28,2025-05-28 12:00:00.000000,15172,18009
2025-05-28,2025-05-28 13:00:00.000000,15481,18454
2025-05-28,2025-05-28 14:00:00.000000,15598,18378
2025-05-28,2025-05-28 15:00:00.000000,15648,18240
2025-05-28,2025-05-28 16:00:00.000000,16040,18332
2025-05-28,2025-05-28 17:00:00.000000,16517,18560
2025-05-28,2025-05-28 18:00:00.000000,16588,18192
2025-05-28,2025-05-28 19:00:00.000000,16659,18314
2025-05-28,2025-05-28 20:00:00.000000,16660,18211
2025-05-28,2025-05-28 21:00:00.000000,16368,17993
2025-05-28,2025-05-28 22:00:00.000000,15325,17293
2025-05-28,2025-05-28 23:00:00.000000,14226,16140
2025-05-28,2025-05-29 00:00:00.000000,13467,15838
2025-05-29,2025-05-29 01:00:00.000000,12934,15407
2025-05-29,2025-05-29 02:00:00.000000,12731,15564
2025-05-29,2025-05-29 03:00:00.000000,12697,15703
2025-05-29,2025-05-29 04:00:00.000000,12647,15809
2025-05-29,2025-05-29 05:00:00.000000,12944,16255
2025-05-29,2025-05-29 06:00:00.000000,13909,17223
2025-05-29,2025-05-29 07:00:00.000000,15116,17830
2025-05-29,2025-05-29 08:00:00.000000,15463,17753
2025-05-29,2025-05-29 09:00:00.000000,15534,17697
2025-05-29,2025-05-29 10:00:00.000000,15732,17791
2025-05-29,2025-05-29 11:00:00.000000,15777,18136
2025-05-29,2025-05-29 12:00:00.000000,15583,17982
2025-05-29,2025-05-29 13:00:00.000000,15687,18002
2025-05-29,2025-05-29 14:00:00.000000,15582,17752
2025-05-29,2025-05-29 15:00:00.000000,15518,17865
2025-05-29,2025-05-29 16:00:00.000000,15763,18014
2025-05-29,2025-05-29 17:00:00.000000,16174,18331
2025-05-29,2025-05-29 18:00:00.000000,16176,18193
2025-05-29,2025-05-29 19:00:00.000000,16296,18336
2025-05-29,2025-05-29 20:00:00.000000,16301,18163
2025-05-29,2025-05-29 21:00:00.000000,16199,17911
2025-05-29,2025-05-29 22:00:00.000000,15351,17431
2025-05-29,2025-05-29 23:00:00.000000,14150,16497
2025-05-29,2025-05-30 00:00:00.000000,13185,15980
2025-05-30,2025-05-30 01:00:00.000000,12694,15724
2025-05-30,2025-05-30 02:00:00.000000,12339,15317
2025-05-30,2025-05-30 03:00:00.000000,12313,15487
2025-05-30,2025-05-30 04:00:00.000000,12134,15328
2025-05-30,2025-05-30 05:00:00.000000,12606,15656
2025-05-30,2025-05-30 06:00:00.000000,13603,16166
2025-05-30,2025-05-30 07:00:00.000000,14779,16557
2025-05-30,2025-05-30 08:00:00.000000,15237,16774
2025-05-30,2025-05-30 09:00:00.000000,15316,17200
2025-05-30,2025-05-30 10:00:00.000000,15329,17330
2025-05-30,2025-05-30 11:00:00.000000,15372,17274
2025-05-30,2025-05-30 12:00:00.000000,15323,17006
2025-05-30,2025-05-30 13:00:00.000000,15380,17073
2025-05-30,2025-05-30 14:00:00.000000,15228,17053
2025-05-30,2025-05-30 15:00:00.000000,15302,17432
2025-05-30,2025-05-30 16:00:00.000000,15784,18057
2025-05-30,2025-05-30 17:00:00.000000,16455,18249
2025-05-30,2025-05-30 18:00:00.000000,16227,18078
2025-05-30,2025-05-30 19:00:00.000000,16161,17837
2025-05-30,2025-05-30 20:00:00.000000,15946,17662
2025-05-30,2025-05-30 21:00:00.000000,15776,17817
2025-05-30,2025-05-30 22:00:00.000000,14998,17435
2025-05-30,2025-05-30 23:00:00.000000,13998,17023
2025-05-30,2025-05-31 00:00:00.000000,13101,16443
2025-05-31,2025-05-31 01:00:00.000000,12378,15781
2025-05-31,2025-05-31 02:00:00.000000,11940,15529
2025-05-31,2025-05-31 03:00:00.000000,11654,15082
2025-05-31,2025-05-31 04:00:00.000000,11600,15199
2025-05-31,2025-05-31 05:00:00.000000,11676,15177
2025-05-31,2025-05-31 06:00:00.000000,12073,15609
2025-05-31,2025-05-31 07:00:00.000000,12501,15891
2025-05-31,2025-05-31 08:00:00.000000,13187,16560
2025-05-31,2025-05-31 09:00:00.000000,13798,17292
2025-05-31,2025-05-31 10:00:00.000000,14100,17940
2025-05-31,2025-05-31 11:00:00.000000,13950,17558
2025-05-31,2025-05-31 12:00:00.000000,13684,17274
2025-05-31,2025-05-31 13:00:00.000000,13481,17246
2025-05-31,2025-05-31 14:00:00.000000,13402,17567
2025-05-31,2025-05-31 15:00:00.000000,13596,17837
2025-05-31,2025-05-31 16:00:00.000000,13826,17802
2025-05-31,2025-05-31 17:00:00.000000,14204,17869
2025-05-31,2025-05-31 18:00:00.000000,14286,17392
2025-05-31,2025-05-31 19:00:00.000000,14312,17044
2025-05-31,2025-05-31 20:00:00.000000,14462,16998
2025-05-31,2025-05-31 21:00:00.000000,14451,16904
2025-05-31,2025-05-31 22:00:00.000000,13998,16699
2025-05-31,2025-05-31 23:00:00.000000,13214,16426
2025-05-31,2025-06-01 00:00:00.000000,12566,15745
2025-06-01,2025-06-01 01:00:00.000000,12174,15640
2025-06-01,2025-06-01 02:00:00.000000,11932,15172
2025-06-01,2025-06-01 03:00:00.000000,11536,14459
2025-06-01,2025-06-01 04:00:00.000000,11577,14502
2025-06-01,2025-06-01 05:00:00.000000,11683,14571
2025-06-01,2025-06-01 06:00:00.000000,11703,14869
2025-06-01,2025-06-01 07:00:00.000000,12100,14744
2025-06-01,2025-06-01 08:00:00.000000,12588,15249
2025-06-01,2025-06-01 09:00:00.000000,12854,15315
2025-06-01,2025-06-01 10:00:00.000000,12838,15494
2025-06-01,2025-06-01 11:00:00.000000,13006,16050
2025-06-01,2025-06-01 12:00:00.000000,12999,16149
2025-06-01,2025-06-01 13:00:00.000000,12829,15860
2025-06-01,2025-06-01 14:00:00.000000,12982,16014
2025-06-01,2025-06-01 15:00:00.000000,13075,16057
2025-06-01,2025-06-01 16:00:00.000000,13600,16702
2025-06-01,2025-06-01 17:00:00.000000,14168,17027
2025-06-01,2025-06-01 18:00:00.000000,14670,17128
2025-06-01,2025-06-01 19:00:00.000000,14929,16958
